Word,Total,monthValue
indian-american,2,::::::::::::::::::::1:::::::::::::::1
hindutva,2,::::::::::::::::::::1::::::::::::::::::::::::::::::::1
republic day,2,::::::::::::::::::::2
windows live,2,::::::::::::::::::::1:::::::::::::::::::1
cornish,2,::::::::::::::::::::1::::::::::1
israeli-lebanese,2,::::::::::::::::::::1:1
citytv,2,::::::::::::::::::::1:::::::1
operation just reward,2,::::::::::::::::::::2
masnaa,2,::::::::::::::::::::2
israel-palestine,2,::::::::::::::::::::1::::::::::1
harper,2,::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
sunnis,2,::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
american-produced,2,::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
unitarian,2,::::::::::::::::::::1:::::::::::::::1
boston-based,2,::::::::::::::::::::1::::::::::::::::1
lebanese-israeli,2,::::::::::::::::::::1:1
anfal,2,::::::::::::::::::::1:::::::::::1
bledisloe cup,2,::::::::::::::::::::1:1
west australian,2,::::::::::::::::::::1::::::::::::::::::::::::::::::::1
australian wallabies,2,:::::::::::::::::::::2
farc,2,:::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::1
major general,2,:::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
tsa,2,:::::::::::::::::::::1:::::::::::1
championships,2,:::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
international aids conference,2,:::::::::::::::::::::2
indian american,2,:::::::::::::::::::::1:::::::::::::::::1
kiwi,2,:::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
tiger-controlled,2,:::::::::::::::::::::2
sri lankan tamils,2,:::::::::::::::::::::2
amazon,2,:::::::::::::::::::::1::::::::::::::::::::1
poincaré,2,:::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::1
turkish grand prix,2,:::::::::::::::::::::1::::::::::::::::::::::::::::::::::1
eastern time,2,:::::::::::::::::::::1:::::::::::::::::::::::1
naacp,2,:::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
cdc,2,:::::::::::::::::::::1::::::::::::::::::::::::::1
cadillac escalade,2,:::::::::::::::::::::1:::::::::::::::::::::::::::::::::::1
russian-made,2,:::::::::::::::::::::1::::::::::1
edmonton-based,2,:::::::::::::::::::::1:::::::::::::::::::::::::::::1
stinger,2,::::::::::::::::::::::1::::::::::::::::::::::::::::::::1
eagle,2,::::::::::::::::::::::1::::::::1
panjwaii,2,::::::::::::::::::::::1::::::::::::1
isaf,2,::::::::::::::::::::::1::::::::::::::::::::::::::::::::::1
israel-hezbollah,2,::::::::::::::::::::::2
german open,2,::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
memon,2,::::::::::::::::::::::2
e,2,::::::::::::::::::::::1:1
hockey world cup,2,::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
river,2,::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::1
radio-canada,2,::::::::::::::::::::::1:::::::1
french-,2,::::::::::::::::::::::1:::::::::1
pakistan-based,2,::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::1
greenpeace,2,::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
dup,2,:::::::::::::::::::::::1:::1
city councilor,2,:::::::::::::::::::::::1:1
blue,2,:::::::::::::::::::::::1:::::::::::::::1
gps,2,:::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
easel foundation makeup,2,:::::::::::::::::::::::1:1
councillor,2,:::::::::::::::::::::::1:1
ndp,2,::::::::::::::::::::::::1:1
city-wide,2,:::::::::::::::::::::::1:1
dr dino,2,:::::::::::::::::::::::1:1
rugby,2,:::::::::::::::::::::::1:::::::::::1
'' ' balls,2,::::::::::::::::::::::::2
'' ' econ,2,::::::::::::::::::::::::2
'' ' player,2,::::::::::::::::::::::::2
status '',2,::::::::::::::::::::::::2
'' ' runs,2,::::::::::::::::::::::::2
'' ' maden,2,::::::::::::::::::::::::2
municipal,2,::::::::::::::::::::::::1::1
midlands,2,::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::1
protestant,2,::::::::::::::::::::::::1:::::::::::::::::::1
thames,2,::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::1
labour-led,2,::::::::::::::::::::::::1::::::::::::::::::1
fellowship,2,:::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
arab-israeli,2,::::::::::::::::::::::::1::::::::::::::::::::::::::1
jew,2,::::::::::::::::::::::::1::::::::::::::1
anti-jewish,2,::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
international,2,::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::1
major league soccer,2,::::::::::::::::::::::::1:::::::::::1
uk,2,::::::::::::::::::::::::1::::1
great war,2,::::::::::::::::::::::::1:::1
awami league,2,::::::::::::::::::::::::1:::::::::::::::::::::::::1
itsu,2,::::::::::::::::::::::::1::::::1
mr litvinenko,2,::::::::::::::::::::::::1::::::1
turkish republic,2,::::::::::::::::::::::::1::::::::::::::1
canadian-led,2,:::::::::::::::::::::::::1::::1
target,2,:::::::::::::::::::::::::1::::::::::::::1
valero,2,:::::::::::::::::::::::::1::::::::::1
slashdot,2,:::::::::::::::::::::::::1::::1
n korean,2,:::::::::::::::::::::::::1:::::::::1
new democrats,2,:::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
tasman,2,:::::::::::::::::::::::::1:1
british-made,2,:::::::::::::::::::::::::2
afc champions league,2,:::::::::::::::::::::::::1::::::::::1
bengali,2,:::::::::::::::::::::::::1:::::::::::1
westerners,2,:::::::::::::::::::::::::1:::::::::::::1
miss usa,2,:::::::::::::::::::::::::1::::::::::::::1
power,2,::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
pdc world darts championship,2,::::::::::::::::::::::::::1:::::::::::::::::::::1
māori,2,::::::::::::::::::::::::::2
sopranos,2,::::::::::::::::::::::::::1:::::::::::1
canadian arctic,2,::::::::::::::::::::::::::1:::::::::::::::::::1
english patient '',2,::::::::::::::::::::::::::2
canada-wide,2,::::::::::::::::::::::::::1::::::1
turkishness,2,::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::1
netball world championships,2,::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
big day out,2,::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::1
western conference,2,::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::1
best animated short subject,2,:::::::::::::::::::::::::::2
best animated video game,2,:::::::::::::::::::::::::::2
best animated television production,2,:::::::::::::::::::::::::::2
best home entertainment production,2,:::::::::::::::::::::::::::2
best animated feature,2,:::::::::::::::::::::::::::2
best animated television commercial,2,:::::::::::::::::::::::::::2
mideast war,2,:::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
security policy,2,:::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
senate,2,:::::::::::::::::::::::::::1:::::1
grammy awards,2,:::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::1
rainbow,2,:::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::1
italian senate,2,:::::::::::::::::::::::::::2
hezbollah-led,2,::::::::::::::::::::::::::::1::::::::::::::::1
welshman,2,::::::::::::::::::::::::::::2
swede,2,::::::::::::::::::::::::::::2
italian world cup,2,::::::::::::::::::::::::::::2
european cup,2,::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
literature nobel prize,2,::::::::::::::::::::::::::::1::::::::::1
bundesliga,2,::::::::::::::::::::::::::::1::::::::::1
greek cypriot,2,::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::1
greek cypriots,2,::::::::::::::::::::::::::::1:::::::::::1
time act,2,::::::::::::::::::::::::::::1:1
pro-musharraf,2,::::::::::::::::::::::::::::1::::::::::::1
elimination of racial discrimination,2,::::::::::::::::::::::::::::2
chechens,2,::::::::::::::::::::::::::::::1:::::1
hilton,2,::::::::::::::::::::::::::::1::::::::::1
south east,2,::::::::::::::::::::::::::::1:::::::::::::::::::::::1
gulf air bahrain grand prix,2,:::::::::::::::::::::::::::::1::::::::::::1
christopher,2,:::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
devonian,2,:::::::::::::::::::::::::::::1:::::::::::::1
french-canadian,2,:::::::::::::::::::::::::::::1:1
alberta-based,2,:::::::::::::::::::::::::::::1::::::1
celtic,2,::::::::::::::::::::::::::::::1:::::1
world hockey championship,2,::::::::::::::::::::::::::::::2
national hockey league,2,::::::::::::::::::::::::::::::1:1
baptist,2,::::::::::::::::::::::::::::::1:::::1
ivorians,2,::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::1
public,2,::::::::::::::::::::::::::::::1:::::::::1
tornado,2,::::::::::::::::::::::::::::::1::::1
black parade,2,::::::::::::::::::::::::::::::1:1
favourite international artist,2,::::::::::::::::::::::::::::::1:1
favourite canadian group,2,::::::::::::::::::::::::::::::1:1
judgement day,2,::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
stanley cup finals,2,::::::::::::::::::::::::::::::1:::::::::::::::::::::::::1
cheney,2,:::::::::::::::::::::::::::::::1::::::::::::::::::::1
lao,2,:::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::1
pkk,2,:::::::::::::::::::::::::::::::1:::::1
kurdish-inhabited,2,:::::::::::::::::::::::::::::::1::::1
mtv movie awards,2,:::::::::::::::::::::::::::::::1::::::::::::1
idps,2,:::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::1
superjet,2,:::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
hmong,2,:::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::1
perfect fit,2,:::::::::::::::::::::::::::::::2
coca-cola 600,2,:::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::1
daytona 500,2,:::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::1
bali,2,:::::::::::::::::::::::::::::::1:::::::::::::::::1
paris air show,2,:::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::1
district,2,:::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
qe2,2,:::::::::::::::::::::::::::::::1:::::::::::::::::1
baath,2,:::::::::::::::::::::::::::::::1:::::::1
west indian,2,:::::::::::::::::::::::::::::::1:1
landscape-landmark tour,2,:::::::::::::::::::::::::::::::1:1
almighty,2,::::::::::::::::::::::::::::::::1:::::::::1
pan-african,2,::::::::::::::::::::::::::::::::1:::::::::::::1
wimbledon championships,2,::::::::::::::::::::::::::::::::1:::::::::::::::::::::::1
shen ] ],2,::::::::::::::::::::::::::::::::2
brock,2,::::::::::::::::::::::::::::::::2
bulgarian nurses,2,::::::::::::::::::::::::::::::::2
world drug report,2,::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
24 hours of le mans,2,::::::::::::::::::::::::::::::::1:::::::::::::1
criterium,2,::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
russian wikipedia,2,:::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
titan,2,:::::::::::::::::::::::::::::::::1::::::::1
'' titanic,2,:::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::1
opening day,2,:::::::::::::::::::::::::::::::::1::::::::1
eastern creek quarantine,2,:::::::::::::::::::::::::::::::::2
abkhaz,2,:::::::::::::::::::::::::::::::::1::::::::1
match '',2,:::::::::::::::::::::::::::::::::2
football world cup,2,:::::::::::::::::::::::::::::::::1:::::1
gay,2,:::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
eurovision dance contest,2,::::::::::::::::::::::::::::::::::1::::::::::::1
lifetime achievement award,2,::::::::::::::::::::::::::::::::::2
neo-nazism,2,::::::::::::::::::::::::::::::::::1::1
commission,2,::::::::::::::::::::::::::::::::::1:::::1
attorney,2,::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
opening ceremony,2,::::::::::::::::::::::::::::::::::1::::::::1
ilyushin il-76,2,::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::1
musharraf,2,::::::::::::::::::::::::::::::::::1::::::::::::1
fatah,2,::::::::::::::::::::::::::::::::::1::::1
world rally championship,2,::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::1
yuan,2,::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::1
world deaf swimming championship,2,::::::::::::::::::::::::::::::::::1::1
constitutional,2,::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
monks,2,::::::::::::::::::::::::::::::::::2
nightwish,2,::::::::::::::::::::::::::::::::::1::::::1
eagles,2,:::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::1
budsmr,2,:::::::::::::::::::::::::::::::::::2
irish civil war,2,:::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::1
labour mp,2,:::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::1
tribeca film festival,2,:::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::1
comprehensive peace agreement,2,:::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::1
sinopec chinese grand prix,2,:::::::::::::::::::::::::::::::::::1::::::::::::1
frankfurt book fair,2,:::::::::::::::::::::::::::::::::::2
asian aerospace,2,:::::::::::::::::::::::::::::::::::2
airbus a380 superjumbo,2,:::::::::::::::::::::::::::::::::::2
caterpillar,2,:::::::::::::::::::::::::::::::::::1::::::::::::::::::1
' black,2,:::::::::::::::::::::::::::::::::::1::::::::::::::::::1
baroque,2,:::::::::::::::::::::::::::::::::::1::::::::1
sox,2,:::::::::::::::::::::::::::::::::::2
canada the grey cup,2,::::::::::::::::::::::::::::::::::::1::::::::::::1
constitutional law,2,:::::::::::::::::::::::::::::::::::2
dutch wikipedia,2,:::::::::::::::::::::::::::::::::::1:1
wiki,2,::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
blackhawk,2,::::::::::::::::::::::::::::::::::::1::::::::::::::1
taiwan walking day,2,::::::::::::::::::::::::::::::::::::2
founders,2,::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::1
vanity fair,2,::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::1
observer '',2,::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::1
deaflympics,2,::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ibero-american,2,::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
biology,2,::::::::::::::::::::::::::::::::::::2
baseball world cup,2,::::::::::::::::::::::::::::::::::::2
uefa euro,2,::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::1
thanksgiving day parade,2,::::::::::::::::::::::::::::::::::::1:::::::::::::::::::1
plan,2,:::::::::::::::::::::::::::::::::::::1:::::::::::::::1
smithsonian,2,:::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
unfccc,2,:::::::::::::::::::::::::::::::::::::2
week,2,:::::::::::::::::::::::::::::::::::::1:1
'',2,::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::1
body wars,2,:::::::::::::::::::::::::::::::::::::2
mission space,2,:::::::::::::::::::::::::::::::::::::2
anti-taliban,2,:::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::1
kikuyu,2,::::::::::::::::::::::::::::::::::::::2
strip,2,::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
world junior ice hockey championships,2,::::::::::::::::::::::::::::::::::::::2
league cup,2,::::::::::::::::::::::::::::::::::::::1::::::::::::::::1
mission impossible,2,::::::::::::::::::::::::::::::::::::::1::1
unauthorized biography,2,::::::::::::::::::::::::::::::::::::::2
southwest,2,::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::1
russian orthodox church,2,::::::::::::::::::::::::::::::::::::::1::::1
judaism,2,::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::1
acropolis,2,::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::1
terminator,2,:::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::1
xenu,2,:::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::1
google video,2,:::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::1
social security,2,:::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::1
yes we can,2,:::::::::::::::::::::::::::::::::::::::1:::::::::1
arab-israeli war,2,:::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::1
westminster kennel club dog show,2,:::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
catholicism,2,:::::::::::::::::::::::::::::::::::::::1::::1
spanish-speaking,2,:::::::::::::::::::::::::::::::::::::::1:1
usa-193,2,:::::::::::::::::::::::::::::::::::::::2
scottish government,2,:::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
independent,2,:::::::::::::::::::::::::::::::::::::::1:1
gop,2,:::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::1
blu-ray,2,:::::::::::::::::::::::::::::::::::::::1::1
old men,2,:::::::::::::::::::::::::::::::::::::::2
url,2,::::::::::::::::::::::::::::::::::::::::1::1
ncaa division,2,::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::1
sofitel,2,::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::1
anglian,2,::::::::::::::::::::::::::::::::::::::::2
uyghur,2,::::::::::::::::::::::::::::::::::::::::1::::::::::::::::1
sts-124,2,::::::::::::::::::::::::::::::::::::::::1::1
dextre,2,::::::::::::::::::::::::::::::::::::::::2
harmony,2,::::::::::::::::::::::::::::::::::::::::1::1
raf,2,::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::1
stalinist,2,::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::1
bridge,2,::::::::::::::::::::::::::::::::::::::::1::::::1
palauan,2,::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::1
south lawn,2,::::::::::::::::::::::::::::::::::::::::1:1
